	ProgrammingLanguageName	QueryID	PairID	QueryText	CommentText	SimilarityScore_1	SimilarityScore_2	SimilarityScore_3	SimilarityScore_4
14218	PHP	69	barryvdh_laravel-debugbar_LaravelDebugbar_117	štampanje rezimea modela	 Magi?ni poziv za dodavanje poruka	0	0	0	0
14219	PHP	10	PHPOffice_PHPExcel_Cell_177	aes šifrovanje	Dohvati hyperlink.	0	0	0	0
14220	PHP	50	symfony_http-foundation_ResponseHeaderBag_8965	kako nasumično izabrati broj	ResponseHeaderBag je kontejner za odgovor HTTP zaglavlja	0	0	0	0
14221	PHP	67	mockery_mockery_Expectation_447	aes šifrovanje u ctr načinu rada	Vrati niz sa formatiranim imenom metode i argumentima	0	0	0	0
14222	PHP	69	fzaninotto_Faker_Iban_929	štampanje rezimea modela	Proverava da li IBAN ima validnu checksumu	0	0	0	0
14223	PHP	35	Intervention_image_CropCommand_662	mapa u json	Se?e instancu slike	0	0	0	0
14224	PHP	59	PrestaShop_PrestaShop_Address_787	prilagođeni http odgovor greške	Proverite da li pseudonim već postoji	0	0	0	0
14225	PHP	63	firefly-iii_firefly-iii_AccountController_772	sortiraj više nizova na osnovu redosleda drugih sortiranih nizova	Klasa za upravljanje nalogom.	0	0	0	0
14226	PHP	78	src_Regressors_MLPRegressor_955	dohvati opis http statusnog koda	MLP regresor. Višeslojna neuralna mreža sa kontinualnim izlaznim slojem pogodna za regresione probleme. Kao višeslojni perceptronski klasifikator, MLP regresor je sposovan da rešava nelinearne regresione probleme tako što pravi reprezentacije ulaznih obeležja višeg reda pomoću skrivenih slojeva.	0	0	0	0
14227	PHP	20	dompdf_dompdf_Cpdf_376	klasterizacija metodom k-srednjih vrednosti	Ugrađuje datoteku u PDF	0	0	0	0
14228	PHP	14	PHPOffice_PHPWord_IOFactoryTest_980	pretvaranje decimalnog u heksadecimalni broj	Testiraj postojećeg čitača za Php office.	0	0	0	0
14229	PHP	89	briannesbitt_Carbon_CarbonInterval_212	slanje binarnih podataka preko seriske veze	 Postavlja podrazumevane kaskadne faktore za metodu ->cascade().	0	0	0	0
14230	PHP	74	src_Clusterers_KMC2_836	kako rekurzivno raspakovati zip datoteku	Posej centroide k klastera iz skupa podataka.	0	0	0	0
14231	PHP	43	PHPOffice_PHPWord_SettingsTest_1017	kako štiklirati checkbox	Test postavljanje/vra?anje podrazumevanog imena fonta	0	0	0	0
14232	PHP	38	bobthecow_psysh_Configuration_1502	dohvati naziv za vrednost enumerisanog tipa podatka	Vra?a naziv datoteke pogodan za FIFO cev $type za proces $pid. Cev će biti kreirana unutar trenutnog privremenog direktorijuma.	0	0	0	0
14233	PHP	19	Intervention_image_Color_637	zamena delova datoteke	Dohvati nijansu zelene trenutne boje.	0	0	0	0
14234	PHP	82	symfony_process_ProcessFailedExceptionTest_1552	sve permutacije liste	Testovi ProcessFailedException bacaju izuzetak ako je proces bio uspešan	0	0	0	0
14235	PHP	1	walkor_Workerman_AsyncTcpConnection_8699	red sa prioritetom	Proveri da li je konekcija uspostavljena ili ne.	0	0	0	0
14236	PHP	42	BookStackApp_BookStack_ActivityService_742	kako dohvatiti današnji datum	Filtrira slične aktivnosti	0	0	0	0
14237	PHP	97	briannesbitt_Carbon_CarbonInterval_229	izlaz u html datoteku	 Vraća dio CarbonInterval objekta.	0	0	0	0
14238	PHP	49	bobthecow_psysh_Configuration_1499	konverzija json u xml datoteku	Postavlja da li linija za ?itanje briše stare duplikate unosa istorije.	0	0	0	0
14239	PHP	34	guzzle_promises_FulfilledPromise_710	filtriranje niza	Obećanje koje je ispunjeno. Isključivanje ovog obećanja odmah će pozvati onFulfished povratni poziv i zanemariti druge povratne pozive	0	0	0	0
14240	PHP	18	PHPOffice_PHPExcel_Cell_173	lepo ispiši json	Utvr?uje da li c?elija sadrži formulu	0	0	0	0
14241	PHP	35	fzaninotto_Faker_Iban_928	mapa u json	Izračunava mod97 na numeričkom nizu	0	0	0	0
14242	PHP	72	Intervention_image_BrightnessCommand_595	toplotna mapa iz 3d koordinata	Promeni osvetljenje slike.	0	0	0	0
14243	PHP	73	PHPOffice_PHPExcel_Cell_165	dohvatanje svih roditelja xml čvora	  Šalje obaveštenje kontroloru keš memorije	0	0	0	0
14244	PHP	64	Intervention_image_DestroyCommand_663	levenshteinova slicnost stringova	 Uništava jezgro trenutne slike i osloba?a memoriju	0	0	0	0
14245	PHP	4	twigphp_Twig_Compiler_9130	čuvanje liste u datoteku	Dodaje citirani niz kompajliranom kodu	0	0	0	0
14246	PHP	72	bobthecow_psysh_Configuration_1499	toplotna mapa iz 3d koordinata	Postavlja da li linija za ?itanje briše stare duplikate unosa istorije.	0	0	0	0
14247	PHP	59	Intervention_image_Color_637	prilagođeni http odgovor greške	Dohvati nijansu zelene trenutne boje.	0	0	0	0
14248	PHP	27	YOURLS_YOURLS_functions-geo_708	isčitavanje tekstualne datoteke liniju po liniju	Vra?a zastavu URL na osnovu 2 slova državnog koda	0	0	0	0
14249	PHP	98	phpspec_prophecy_ArgumentsWildcard_2935	kako efikasno pročitati .csv datoteku	Inicijalizacija wildcard-a	0	0	0	0
14250	PHP	7	briannesbitt_Carbon_CarbonInterface_107	postavljanje radnog direktorijuma	Pripremi objekat za JSON serijalizaciju.	0	0	0	0
14251	PHP	33	Intervention_image_AbstractColor_403	nepromenjivi (readonly) niz	Inicijalizuj objekat boje iz celog broja.	0	0	0	0
14252	PHP	33	phalcon_cphalcon_Optimized_1235	nepromenjivi (readonly) niz	Kopira phalcon.c i optimizirajte ga tako što će zamijeniti određene stringove sa preračunanim heš vrijednostima. Preračunavanje je zapravo optimizacija koja se izvodi	0	0	0	0
14253	PHP	11	denissimon_prediction-builder_PredictionBuilder_752	linearna regresija	Pravi predviđanje očekivane vrednosti y za dato x zasnovano na modelu linearne regresije.	1	1	1	1
14254	PHP	95	yiisoft_yii2_TranslationController_983	parsiranje query stringa u url-u	Dodavanje svih potrebnih HTML oznaka i klasa da bi se razlikovali izlazi. 	0	0	0	0
14255	PHP	87	PHPOffice_PHPExcel_PHPExcel_94	parsiranje argumenata komandne linije	Ima li ova radna knjiga dodatni objekat za vrpcu? 	0	0	0	0
14256	PHP	19	briannesbitt_Carbon_CarbonPeriod_279	zamena delova datoteke	 Dodaje nedostajuće delove ciljnog datuma iz izvornog datuma.	0	0	0	0
14257	PHP	15	PHPOffice_PHPWord_FootnotePropertiesTest_1050	izvoz podataka u excel	Testiraj postavljanje parametara style sa normalnim vrednostima.	0	0	0	0
14258	PHP	87	denissimon_prediction-builder_PredictionBuilder_739	parsiranje argumenata komandne linije	Čita podatke iz datog niza.	0	0	0	0
14259	PHP	19	DesignPatternsPHP_DesignPatternsPHP_PostRepository_6410	zamena delova datoteke	Ova klasa predstavlja sponu između Entitet sloja (klasa Post) i sloja za pristup objektima (Baza podataka). Repository enkapsulira set objekata koji su smešteni u bazi podataka i operacije koje se izvršavaju nad njima. Ovakav pristup omogućava objektno orijentisanu realizaciju sloja za čuvanje podataka. On takođe doprinosi cilju jasnog razdvajanja logike  domena i sloja za mapiranje podataka i njihovu jednosmernu zavisnost. 	0	0	0	0
14260	PHP	64	walkor_Workerman_Worker_7353	levenshteinova slicnost stringova	Čuvanje pid.	0	0	0	0
14261	PHP	90	PrestaShop_PrestaShop_Address_786	otpakovanje podataka iz tekstualne datoteke	Vraća id adrese na osnovu id nabavljača	0	0	0	0
14262	PHP	22	PHPOffice_PHPExcel_Comment_230	html šifrovan string	Vra?a heš kod	0	0	0	0
14263	PHP	58	Intervention_image_AbstractDecoder_422	regex ne razlikuje velika i mala slova	 Odlu?uje da li je trenutni izvor podataka GD izvor	0	0	0	0
14264	PHP	68	Intervention_image_CropCommand_662	matrica množenja	Se?e instancu slike	0	0	0	0
14265	PHP	39	bobthecow_psysh_Context_1578	šifriraj url	Kontekst izvršenja Shell. Ova klasa enkapsulira trenutne varijable, najnovije povratne vrednosti, i izuzetke, i trenutni namespace. 	0	0	0	0
14266	PHP	65	matomo-org_matomo_InvalidVisits_265	kako dohvatiti html kod sa veb sajta	Dodaje jedan vebsajt i šalje nekoliko nevažećih zahteva za praćenje. Rezultat bi trebalo da bude jedan vebsajt bez poseta	0	0	0	0
14267	PHP	92	FriendsOfPHP_PHP-CS-Fixer_AbstractNoUselessElseFixer_6885	čitanje elemenata iz html-a - <td>	 Samo za unutrašnju upotrebu, jer nije savršena. Vraća da li je token na datom indeksu dio if/elseif/else naredbe bez {}. Pretpostavlja se da se ne prosleđuje zadnja `;`/tag za zatvaranje naredbe, ni indeks van opsega, itd. 	0	0	0	0
14268	PHP	10	PHPOffice_PHPExcel_CachedObjectStorageFactory_132	aes šifrovanje	Dohvati lisu svih dostupnih metoda za keširanje.	0	0	0	0
14269	PHP	63	briannesbitt_Carbon_CarbonTimeZone_361	sortiraj više nizova na osnovu redosleda drugih sortiranih nizova	Konvertuj ukupan broj minuta u string pomeraj vremenske zone.	0	0	0	0
14270	PHP	64	PHPOffice_PHPExcel_CachedObjectStorageFactory_132	levenshteinova slicnost stringova	Vra?a listu svih moguc?ih metoda skladištenja keš memorije	0	0	0	0
14271	PHP	49	symfony_process_Process_1497	konverzija json u xml datoteku	"Obavlja proveru između definicije vremenskog ograničenja i vremena pokretanja procesa. U slučaju da pokrenete pozadinski proces (sa metodom pokretanja), trebali biste redovno pokretati ovu metodu kako biste osigurali vremensko ograničenje procesa
"	0	0	0	0
14272	PHP	59	dompdf_dompdf_Cpdf_376	prilagođeni http odgovor greške	Ugrađuje datoteku u PDF	0	0	0	0
14273	PHP	87	jorgecasas_php-ml_PCA_916	parsiranje argumenata komandne linije	Normalizacija koja podrazumeva oduzimanje srednje vrednosti od svake dimenzije, tako da su sve dimenzije centrirane na nulu.	0	0	0	0
14274	PHP	87	briannesbitt_Carbon_CarbonInterval_218	parsiranje argumenata komandne linije	Prikazuje trenutnu konfiguraciju za mikrosekunde u sekundi.	0	0	0	0
14275	PHP	63	DesignPatternsPHP_DesignPatternsPHP_Invoker_6401	sortiraj više nizova na osnovu redosleda drugih sortiranih nizova	 Priziva? koristi komandu koja mu je data. 	0	0	0	0
14276	PHP	69	Intervention_image_ImageServiceProviderLumen_522	štampanje rezimea modela	 Registruje provajdera usluga	0	0	0	0
14277	PHP	74	PHPOffice_PHPWord_Settings_910	kako rekurzivno raspakovati zip datoteku	Postavi jedinicu mere.	0	0	0	0
14278	PHP	73	PHPOffice_PHPExcel_Cell_177	dohvatanje svih roditelja xml čvora	Dohvati hyperlink.	0	0	0	0
14279	PHP	64	markrogoyski_math-php_LogNormal_3141	levenshteinova slicnost stringova	Log Normalna raspodela - funkcija gustine verovatnoće	0	0	0	0
14280	PHP	21	PrestaShop_PrestaShop_Address_779	povezivanje na sql server	Dohvati identifikator zone na osnovu adrese.	0	0	0	0
14281	PHP	56	canvas_js_example	pronađi int unutar stringa	Php crtač dijagrama rasejanja i grafikona. Tabele rasejanja sadrže podatke u vidu niza koordinatnih tačaka od kojih svaka ima vrednosti koje odgovaraju x i y osi. Tabele rasejanja, se takođe oslovljava kao tabela tačaka ili dijagram rasejanja. Dat primer prikazuje jednostavnu tabelu rasejanja sa izvornim kodom koji možete lokalno pokrenuti.	0	0	0	0
14282	PHP	17	Intervention_image_Argument_541	pretvaranje json u csv	 Vra?a naziv trenutne komande argumenta	0	0	0	0
14283	PHP	66	bcit-ci_CodeIgniter_Config_348	baferisano čitanje teksta čitačem fajlova	 Pravljenje URI stringa 	0	0	0	0
14284	PHP	81	Respect_Validation_Stub_1799	pretvoriti utc vreme u epohu	Inicijalizuje pravilo.	0	0	0	0
14285	PHP	23	Intervention_image_Decoder_576	određivanje proteklog vremena korišćenjem časovnika	Inicira novu sliku iz binarnih podataka	0	0	0	0
14286	PHP	20	BookStackApp_BookStack_Activity_735	klasterizacija metodom k-srednjih vrednosti	Dohvatanje korisnika koji se odnosi na dati aktiviti.	0	0	0	0
14287	PHP	36	php-pm_php-pm_RequestHandler_1643	parsiranje json datoteke	Podaci dolaze preko bafera dok ne bude dostupna pomoćna veza i zaglavlja se ne prime	0	0	0	0
14288	PHP	74	Intervention_image_RotateCommand_620	kako rekurzivno raspakovati zip datoteku	Rotira sliku u smeru suprotnom od kazaljki na satu	0	0	0	0
14289	PHP	58	CachetHQ_Cachet_helpers_1162	regex ne razlikuje velika i mala slova	Dohvati tamniju nijansu boje.	0	0	0	0
14290	PHP	64	bobthecow_psysh_Configuration_1485	levenshteinova slicnost stringova	Dohvatanje lokalne datoteke za konfiguraciju PsySH. Pretražuje konfiguracionu datoteku specifičnu za projekat `.psish.php` u trenutnom radnom direktorijumu	0	0	0	0
14291	PHP	33	PHPOffice_PHPWord_PhpWordTest_1000	nepromenjivi (readonly) niz	Testiraj dodavanje stila za naslov.	0	0	0	0
14292	PHP	26	markrogoyski_math-php_FivePointFormula_3006	pretvaranje int u bool	Formula sa pet tačaka. U numeričkoj analizi, formula sa pet tačaka koristi se za aproksimaciju izvoda funkcije u tački u njenom domenu. Možemo ili direktno da dostavimo skup ulaza i njihove odgovarajuće izlaze za pomenutu funkciju, ili ako eksplicitno znamo funkciju, možemo je definisati kao funkciju povratnog poziva, a zatim generisati skup tačaka procenom te funkcije u 5 tačaka između početne i krajnje tačke	0	0	0	0
14293	PHP	67	PrestaShop_PrestaShop_AddressFormat_798	aes šifrovanje u ctr načinu rada	Postavi izgled ključa sa pouzdanom vrednošću.	0	0	0	0
14294	PHP	79	PHPOffice_PHPWord_Style_924	nasumično izvuci x stavki iz liste	Dodavanje stil veze	0	0	0	0
14295	PHP	77	pagekit_pagekit_ExtensionTranslateCommand_891	kopiranje putanje fajla	Izvlači prevodive stringove iz datog fajla.	0	0	0	0
14296	PHP	49	PHPOffice_PHPExcel_Calculation_160	konverzija json u xml datoteku	Trigeruj grešku.	0	0	0	0
14297	PHP	4	bobthecow_psysh_Context_1578	čuvanje liste u datoteku	Kontekst izvršenja Shell. Ova klasa enkapsulira trenutne varijable, najnovije povratne vrednosti, i izuzetke, i trenutni namespace. 	0	0	0	0
14298	PHP	6	PrestaShop_PrestaShop_Address_787	konfuziona matrica	Proveri da li pseudonim postoji.	0	0	0	0
14299	PHP	77	PrestaShop_PrestaShop_Access_773	kopiranje putanje fajla	Ažuriranje (zastarelog) pristup modulu.	0	0	0	0
14300	PHP	51	googleapis_google-api-php-client_ClientTest_677	normalna raspodela	Testiranje da je ID token na pravi način osvežen.	0	0	0	0
14301	PHP	81	Intervention_image_LineCommand_553	pretvoriti utc vreme u epohu	 Crta linije na datoj slici	0	0	0	0
14302	PHP	1	phalcon_cphalcon_Util_1227	red sa prioritetom	Rekurzivno briše sve u direktorijumu.	0	0	0	0
14303	PHP	51	blueimp_jQuery-File-Upload_UploadHandler_2	normalna raspodela	Ispravka za prekora?njenje 32-bitnih celih brojeva, radi sa veli?inama do 2^32-1 bitova (4 GB - 1)	0	0	0	0
14304	PHP	53	Intervention_image_Image_486	hashset za određivanje broja različitih elemenata	Primeni filtere na datoj slici.	0	0	0	0
14305	PHP	97	src_Clusterers_KMC2_835	izlaz u html datoteku	K-MC2 Brzi plus plus aproksimator koji menja brute force metod značajno bržio MCMC procedurom odabiranja sa uporedivim rezultatima. Aproksimativni K Means algoritam.	0	0	0	0
14306	PHP	24	briannesbitt_Carbon_Language_377	parsiranje binarne datoteke u prilagođenu klasu	Vraća kratko ISO ime jezika.	0	0	0	0
14307	PHP	88	PrestaShop_PrestaShop_AppKernel_759	kako pročitati sadržaj iz .gz zapakovanog fajla	Omogu?avanje automatskog u?itavanje modula Composer autoloader ako je potrebno. Potrebno je da bude urađeno što je pre moguće u životnom ciklusu aplikacije. Napomena: ovim svojstvom se takođe upravlja u PrestaShop\\\\PrestaShop\\\\Adapter\\\\ContainerBuilder\\n za okruženja koja nisu Symfony.	0	0	0	0
14308	PHP	48	Intervention_image_AbstractDecoder_427	pretvaranje html stranice u pdf	  Odlu?uje da li je trenutni izvor podataka putanja do fajla	0	0	0	0
14309	PHP	31	Intervention_image_Color_631	pretvaranje string u broj	 Inicira objekat boje od datih R, G i B vrednosti	0	0	0	0
14310	PHP	67	thephpleague_csv_AbstractCsv_184	aes šifrovanje u ctr načinu rada	Apstraktna klasa koja omogućava učitavanja CSV dokumenata.	0	0	0	0
14311	PHP	93	src_Clusterers_KMeans_811	oduzimanje medijana iz svake kolone	Označi zadati uzorak u zavisnosti od udaljenosti od određenog centroida.	0	0	0	0
14312	PHP	59	PrestaShop_PrestaShop_Alias_810	prilagođeni http odgovor greške	Vra?a sve prona?ene pseudonime iz DB pomo?u upita za pretragu.	0	0	0	0
14313	PHP	58	markrogoyski_math-php_LineweaverBurk_3584	regex ne razlikuje velika i mala slova	Procenite regresionu jednačinu u k. Koristi instancu metode modela evaulateMethod	0	0	0	0
14314	PHP	85	symfony_http-foundation_Response_8045	pretvoriti uint8 niz u sliku	Čisti ili ispira izlazne bafere do ciljanog nivoa. Rezultatni nivo može biti veći od ciljnog ako je naišao na ne uklonjivi bafer	0	0	0	0
14315	PHP	81	Intervention_image_IptcCommand_552	pretvoriti utc vreme u epohu	Pročitaj lpct podatke sa date slike.	0	0	0	0
14316	PHP	18	symfony_http-foundation_Request_7904	lepo ispiši json	Klasa Request predstavlja http request	0	0	0	0
14317	PHP	82	symfony_process_Process_1497	sve permutacije liste	"Obavlja proveru između definicije vremenskog ograničenja i vremena pokretanja procesa. U slučaju da pokrenete pozadinski proces (sa metodom pokretanja), trebali biste redovno pokretati ovu metodu kako biste osigurali vremensko ograničenje procesa
"	0	0	0	0
14318	PHP	47	getgrav_grav_Cache_1967	prekopiraj u klibord	Klasa GravCache se širom Grav-a za čuvanje i preuzimanje predmemoiranih podataka.Koristi biblioteku DoctrineCache i podržava razne vrste kašnjenja.	0	0	0	0
14319	PHP	87	owncloud_core_AppConfig_1356	parsiranje argumenata komandne linije	Uklanja aplikaciju iz appconfig	0	0	0	0
14320	PHP	80	Intervention_image_Color_567	konvertuj string datum u yyyymmdd format	Inicijalizuj objekat boje iz datog R, G i B vrednosti.	0	0	0	0
14321	PHP	76	Intervention_image_LineCommand_553	raspakivanje velikih datoteka	Nacrtaj liniju na datoj slici.	0	0	0	0
14322	PHP	86	woocommerce_woocommerce_ContainerAwareTrait_1883	memoizacija na disk - persistentna memoizacija	Postavlja kontejner.	0	0	0	0
14323	PHP	46	CachetHQ_Cachet_helpers_1162	pročitaj svojstva datoteke	Dohvati tamniju nijansu boje.	0	0	0	0
14324	PHP	80	briannesbitt_Carbon_CarbonTimeZone_361	konvertuj string datum u yyyymmdd format	Konvertuj ukupan broj minuta u string pomeraj vremenske zone.	0	0	0	0
14325	PHP	67	symfony_finder_MultiplePcreFilterIterator_1155	aes šifrovanje u ctr načinu rada	Proverava da li je string prihvaćen od regex filtera. Ako nema regexps definisanih u klasi, ovaj metod će prihvatiti string. 	0	0	0	0
14326	PHP	77	thephpleague_csv_HTMLConverter_310	kopiranje putanje fajla	Pretvara tabelarne podatke u string koji je HTML tabela.	0	0	0	0
14327	PHP	62	markrogoyski_math-php_Continuous_3086	sakrij atribute datoteke	"Napravite slučajni broj sa određenom raspodelom
"	0	0	0	0
14328	PHP	66	briannesbitt_Carbon_CarbonInterval_242	baferisano čitanje teksta čitačem fajlova	 Formatira instancu kao string koristeći forHumans() funkciju.	0	0	0	0
14329	PHP	79	barryvdh_laravel-debugbar_LaravelDebugbar_111	nasumično izvuci x stavki iz liste	Sakupi podatke iz kolekcije.	0	0	0	0
14330	PHP	79	Intervention_image_Color_627	nasumično izvuci x stavki iz liste	 Inicira objekat boje na osnovu celog broja 	0	0	0	0
14331	PHP	38	markrogoyski_math-php_WeightedLinear_3603	dohvati naziv za vrednost enumerisanog tipa podatka	Ponderisana linearna regresija - metoda njamanjih kvadrata. Model sa jednom promenljivom obješnjenje. Pronalazi linearnu funkciju koja prolazi kroz skup od n tačaka na takav način da je prosečna vrednost kvadrata odstupanja minimalna (odstupanje je razlika između stvarne izlazne vrednosti podataka za obučavanje i vrednosti koja predviđa linearna funkcija).	0	0	0	0
14332	PHP	60	PHPOffice_PHPExcel_PHPExcel_89	kako odrediti da li je string valida reč	 Da li je projekat potpisan?	0	0	0	0
14333	PHP	61	PHPOffice_PHPExcel_Cell_192	zamena http entiteta	Prevedi u string.	0	0	0	0
14334	PHP	27	pagekit_pagekit_ExtensionTranslateCommand_894	isčitavanje tekstualne datoteke liniju po liniju	Piše datoteku prevoda za datu ekstenziju	0	0	0	0
14335	PHP	19	Intervention_image_FillCommand_666	zamena delova datoteke	Popuni prostor slike sa bojom ili obrascem.	0	0	0	0
14336	PHP	45	markrogoyski_math-php_Algebra_2491	kako obrnuti string	Dobitijanje faktora celog broja. Razlaganje kompozitnog broja u proizvod manjih celih brojeva	0	0	0	0
14337	PHP	43	Intervention_image_AbstractColor_408	kako štiklirati checkbox	Inicijalizuj objekat boje iz datog R, G, B i A vrednosti.	0	0	0	0
14338	PHP	11	Intervention_image_ColorizeCommand_660	linearna regresija	Promeni ujednačenost osnovnih elemenata RGB boje.	0	0	0	0
14339	PHP	65	TheAlgorithms_PHP_BinaryToDecimal_2053	kako dohvatiti html kod sa veb sajta	Ova funkcija pretvara dati decimalni broj u binarni broj.	0	0	0	0
14340	PHP	88	PHPOffice_PHPExcel_Calculation_154	kako pročitati sadržaj iz .gz zapakovanog fajla	Dohvati dimenzije matrica i reindeksiraj ga vrednostima počevši od nule.	0	0	0	0
14341	PHP	0	PHPOffice_PHPWord_StyleTest_1021	pretvaranje int u string	 Testna klasa za PhpOffice	0	0	0	0
14342	PHP	73	predis_predis_Client_2129	dohvatanje svih roditelja xml čvora	Zatvara osnovnu vezu i otkačuje se sa servera.	0	0	0	0
14343	PHP	32	thephpleague_csv_Stream_453	formatiranje datuma	Čitaj iz fajla.	0	0	0	0
14344	PHP	2	Intervention_image_CircleCommand_549	pretvaranje string u datum	 Crta krug koji je centriran na datoj slici	0	0	0	0
14345	PHP	58	squizlabs_PHP_CodeSniffer_Ruleset_902	regex ne razlikuje velika i mala slova	Štampa izveštaj koji prikazuje njuškanja (sniffs) sadržana u standardu	0	0	0	0
14346	PHP	35	php-pm_php-pm_RequestHandler_1643	mapa u json	Podaci dolaze preko bafera dok ne bude dostupna pomoćna veza i zaglavlja se ne prime	0	0	0	0
14347	PHP	53	phacility_phabricator_diff_match_patch_469	hashset za određivanje broja različitih elemenata	Računa levenshteinovu udaljenost. To je broj dodatih, obrisanih ili zamenjenih karaktera.	0	0	0	0
14348	PHP	34	Intervention_image_ColorizeCommand_660	filtriranje niza	 Menja balans na razli?itim RGB kanalima boja	0	0	0	0
14349	PHP	18	PHPOffice_PHPExcel_PHPExcel_107	lepo ispiši json	Dohvati indeks stranice iz kolekcije Excel radnih stranica.	0	0	0	0
14350	PHP	60	squizlabs_PHP_CodeSniffer_Config_865	kako odrediti da li je string valida reč	"Poništite vrednost nepristupačnog svojstva
"	0	0	0	0
14351	PHP	31	bcit-ci_CodeIgniter_Loader_378	pretvaranje string u broj	 Pripremanje varijabli za _ci_vars,  da kasnije budu extract()-ovane unutar pogleda Konvertuje objekte da se povežu nizovi i  filtrira unutrašnja imena varijabli (t.j. ključeve sa prefiksom '_ci_'). 	0	0	0	0
14352	PHP	25	PHPOffice_PHPWord_TemplateProcessor_948	dohvatanje trenutne ip adrese	Izbriši tekstualni blok.	0	0	0	0
14353	PHP	92	phacility_phabricator_class.phpmailer-lite_544	čitanje elemenata iz html-a - <td>	Proverava da li string sadrži višebajtske karaktere	0	0	0	0
14354	PHP	50	yiisoft_yii2_ActionFilter_1015	kako nasumično izabrati broj	Vraća vrednost koja ukazuje da li je filter aktivan za datu akciju.	0	0	0	0
14355	PHP	58	denissimon_prediction-builder_PredictionBuilder_750	regex ne razlikuje velika i mala slova	Pravi linearni model koji odgovara podacima. Rezultujuća jednačina ima formu h(x)=a+bx.	0	0	0	0
14356	PHP	95	Intervention_image_BlurCommand_594	parsiranje query stringa u url-u	Primeni blur efekat na slici.	0	0	0	0
14357	PHP	3	PHPOffice_PHPWord_TemplateProcessor_956	sortiranje string liste	 Obi?no c?e naziv glavnog dela dokumenta biti „document.xml“. Me?utim, neke .docx datoteke (možda one iz Office 365, isto se dešava i na dokumentima iz programa Word Online kreiranim iz praznih šablona) imaju u svojoj zip arhivi datoteku 'document22.xml' umesto 'document.xml'. Ova metoda pretražuje datotelu tipova sadržaja da bi na pravi na?in bilo odre?eno ime datoteke.	0	0	0	0
14358	PHP	57	Sylius_Sylius_LaminasPriorityQueueStub_1196	dohvatanje jedinstvenog identifikatora trenutnog procesa	Da li red sadrži zadati datum?	0	0	0	0
14359	PHP	55	PrestaShop_PrestaShop_Access_767	deserializacija json-a	Pronađi deo adrese na osnovu identifikatora modula	0	0	0	0
14360	PHP	40	Intervention_image_Driver_578	kreiraj kolačić	Kreiraj objekat boje iz datog stringa.	0	0	0	0
14361	PHP	79	symfony_var-dumper_ArgsStub_9204	nasumično izvuci x stavki iz liste	Predstavlja listu argumenata funkcije	0	0	0	0
14362	PHP	93	PrestaShop_PrestaShop_CMSCategory_851	oduzimanje medijana iz svake kolone	Brisanje stranica u CMSCategory koje su za brisanje. 	0	0	0	0
14363	PHP	8	Intervention_image_ColorizeCommand_660	grupisanje po izbrojanim podacima	Promeni ujednačenost osnovnih elemenata RGB boje.	0	0	0	0
14364	PHP	53	bobthecow_psysh_Configuration_1493	hashset za određivanje broja različitih elemenata	Postavlja trenutnu lokaciju direktorijuma podataka ljuske.	0	0	0	0
14365	PHP	37	Intervention_image_Size_534	dohvati trenutnu vrednost posmatrača	 Proverava da li data veli?ina može da stane u trenutnu veli?inu	0	0	0	0
14366	PHP	58	php-fig_http-message_ResponseInterface_2425	regex ne razlikuje velika i mala slova	Vraća status odgovora. Status je trocifreni ceo broj i rezultat je pokušaja servera da razume i zadovolji zahtev.	0	0	0	0
14367	PHP	61	Sylius_Sylius_LaminasPriorityQueueStub_453	zamena http entiteta	Proveri da li je red prazan.	0	0	0	0
14368	PHP	13	markrogoyski_math-php_Set_3408	upisivanje u csv datoteku	Dodaj element u skup. Ne radi ništa ukoliko element već postoji u skupu.	0	0	0	0
14369	PHP	97	PHPOffice_PHPExcel_Autoloader_127	izlaz u html datoteku	Automatski učitaj klasu određenu imenom.	0	0	0	0
14370	PHP	70	spatie_array-functions_array_functions_1062	jedinstveni elementi	Prikazuje niz sa jedinstvenim vrednostima iz svih zadatih nizova	3	3	3	3
14371	PHP	63	PHPOffice_PHPExcel_Cell_186	sortiraj više nizova na osnovu redosleda drugih sortiranih nizova	Uporedi dve ćelije	0	0	0	0
14372	PHP	17	owncloud_core_AppConfig_1354	pretvaranje json u csv	Postavlja vrednost. Ako ključ nije postojao pre nego što će biti stvoren	0	0	0	0
14373	PHP	51	hamcrest_hamcrest-php_Hamcrest_1868	normalna raspodela	Proverava da li je vrednost logička	0	0	0	0
14374	PHP	37	Intervention_image_AbstractColor_409	dohvati trenutnu vrednost posmatrača	Dohvati int vrednost trenutne instance boje.	0	0	0	0
14375	PHP	59	yiisoft_yii2_PhpDocController_965	prilagođeni http odgovor greške	Ispravljanje problema sa praznim prostorom u komentarima dokumenata	0	0	0	0
14376	PHP	56	twigphp_Twig_NodeTraverser_10135	pronađi int unutar stringa	Prelazi čvor i poziva registrovane posetioce	0	0	0	0
14377	PHP	10	Intervention_image_Encoder_649	aes šifrovanje	Procesuiraj i vrati šifrovanu sliku kao JPEG string.	0	0	0	0
14378	PHP	70	hamcrest_hamcrest-php_Hamcrest_1808	jedinstveni elementi	Niz elemenata koji se podudaraju sa datim šablonima	0	0	0	0
14379	PHP	83	Intervention_image_Font_592	izvuci geografsku širinu i dužinu iz datog unosa	Izračunava granični okvir trenutne postavke fonta	0	0	0	0
