	ProgrammingLanguageName	QueryID	PairID	QueryText	CommentText	SimilarityScore
36755	PHP	55	firefly-iii_firefly-iii_AccountController_772	kako dohvatiti naziv tabele iz baze	Klasa za upravljanje nalogom.	0.0
25608	PHP	8	symfony_finder_SplFileInfo_383	postavljanje radnog direktorijuma	Vraća relativan naziv putanje. Ovaj naziv sadrži naziv fajla.	0.0
150860	PHP	60	hamcrest_hamcrest-php_FactoryGenerator_2307	prilagođeni http odgovor greške	Kontroliše postupak izdvajanja @factory doktaga i generisanja datoteka fabričkih metoda. Koristi File_Iterator za skeniranje PHP datoteka	0.0
69383	PHP	83	PHPOffice_PHPWord_TemplateProcessor_943	sve permutacije liste	Vrati broj svih promenljivih u šablonu.	0.0
151312	PHP	12	markrogoyski_math-php_FivePointFormula_3006	linearna regresija	Formula sa pet tačaka. U numeričkoj analizi, formula sa pet tačaka koristi se za aproksimaciju izvoda funkcije u tački u njenom domenu. Možemo ili direktno da dostavimo skup ulaza i njihove odgovarajuće izlaze za pomenutu funkciju, ili ako eksplicitno znamo funkciju, možemo je definisati kao funkciju povratnog poziva, a zatim generisati skup tačaka procenom te funkcije u 5 tačaka između početne i krajnje tačke	0.0
86399	PHP	99	Intervention_image_ImageServiceProviderLumen_522	kako efikasno pročitati .csv datoteku	 Registruje provajdera usluga	0.0
44269	PHP	69	BookStackApp_BookStack_Activity_737	matrica množenja	Proveri da li je ovaj aktiviti namenjen nekom entitetu. 	0.0
131843	PHP	43	PrestaShop_PrestaShop_Attribute_828	kako dohvatiti današnji datum	Premestite atribut unutar njegove grupe	0.0
34147	PHP	47	src_Clusterers_FuzzyCMeans_769	pročitaj svojstva datoteke	Vraća gubitak svake epohe iz prethodne obučavajuće sesije.	0.0
140319	PHP	19	markrogoyski_math-php_ArbitraryInteger_2546	lepo ispiši json	Napravite slučajni ArbitrarInteger broj	0.0
55840	PHP	40	Intervention_image_Color_638	šifriraj url	Dohvati nijansu plave trenutne boje.	0.0
68462	PHP	62	PHPOffice_PHPWord_SettingsTest_1012	zamena http entiteta	Testiraj seter i geter funkcije klase Zip	0.0
55738	PHP	38	Intervention_image_Color_637	dohvati trenutnu vrednost posmatrača	Dohvati nijansu zelene trenutne boje.	0.0
4680	PHP	80	bobthecow_psysh_ConfigPaths_1471	nasumično izvuci x stavki iz liste	Nalazi stvarne fajlove u konfiguracionim direktorijima.	0.0
32411	PHP	11	ircmaxell_RandomLib_Generator_651	aes šifrovanje	Klasa generatora nsaumičnih brojeva. Koristiti ovu fabriku za generisanje nasumičnih brojeva kriptografskog kvaliteta.	0.0
36908	PHP	8	fzaninotto_Faker_Inn_930	postavljanje radnog direktorijuma	Generiši GNI kontrolnu sumu.	0.0
102074	PHP	74	PrestaShop_PrestaShop_AddressFormat_799	dohvatanje svih roditelja xml čvora	?isti izgled postavljen od strane korisnika. 	0.0
103596	PHP	96	PrestaShop_PrestaShop_AdminAccessController_863	parsiranje query stringa u url-u	vra?a hijerarhiju kartica ?itljivih za prikaz.	0.0
35407	PHP	7	V1beta1_ClassificationEvaluationMetrics_ConfusionMatrix_874	konfuziona matrica	Konfuziona matrica modela koji vrši klasifikaciju. Generiše se od protobuf poruke.	3.0
20437	PHP	37	matomo-org_matomo_Element_935	parsiranje json datoteke	Renderuje element pomoću zadatog renderera.	0.0
144203	PHP	3	symfony_http-foundation_Response_8916	pretvaranje string u datum	Klonira trenutnu instancu odgovora	0.0
108070	PHP	70	barryvdh_laravel-debugbar_LaravelDebugbar_102	štampanje rezimea modela	Pokrenuti debugbar (i kolektore, renderere, i osluškiva?e)	0.0
32653	PHP	53	ircmaxell_RandomLib_Source_664	Nelder-Mead optimizacija	Generiši nasumičan string tražene veličine. Napomena: Ako izvor ne uspe da generiše dovoljno podataka, rezultat će biti dopunjen do tražene dužine.	0.0
23855	PHP	55	sebastianbergmann_comparator_DateTimeComparator_2336	kako dohvatiti naziv tabele iz baze	Vraća ISO 8601 formatiran string koji predstavlja datum i vreme, odnosno ‘Invalid DateTimeInterface object’ ukoliko dat DateTimeInterface nije pravilno inicijalizovan.	0.0
37737	PHP	37	Sylius_Sylius_LaminasPriorityQueueStub_459	parsiranje json datoteke	Deserializuj string u objekat prioritetnog reda.	0.0
30493	PHP	93	ThingEngineer_PHP-MySQLi-Database-Class_MysqliDb_545	čitanje elemenata iz html-a - <td>	Pomoćna funkcija koja pravi dbObject koji vraća JSON.	0.0
33922	PHP	22	src_Clusterers_FuzzyCMeans_766	povezivanje na sql server	Da li je učenik obučen?	0.0
101045	PHP	45	PHPOffice_PHPWord_TemplateProcessor_959	inicijalizacija niza	Vra?a ime datoteke sa kojom je dio dokumenta u odnosu. 	0.0
36589	PHP	89	briannesbitt_Carbon_CarbonTimeZone_361	kako pročitati sadržaj iz .gz zapakovanog fajla	Konvertuj ukupan broj minuta u string pomeraj vremenske zone.	0.0
9693	PHP	93	jorgecasas_php-ml_Adaline_852	čitanje elemenata iz html-a - <td>	Prilagođava težine uzimajući u obzir date uzorke i ciljeve koristeći gradijentni spust.	0.0
32507	PHP	7	ircmaxell_RandomLib_Generator_654	konfuziona matrica	Generiši string nasumičnog broja tražene veličine.	0.0
79628	PHP	28	Intervention_image_Argument_542	isčitavanje tekstualne datoteke liniju po liniju	 Definiše trenutni argument kao potreban	0.0
9029	PHP	29	hamcrest_hamcrest-php_Hamcrest_1865	dohvatanje putanje izvršavanja	Slaže se ukoliko string počinje podstringom	0.0
40968	PHP	68	markrogoyski_math-php_LinearThroughPoint_3580	aes šifrovanje u ctr načinu rada	Izračunaj parametre regresije.	0.0
1298	PHP	98	Intervention_image_AbstractColor_409	izlaz u html datoteku	Računa celobrojnu vrednost trenutne instance boje.	0.0
26329	PHP	29	symfony_http-foundation_Response_8917	dohvatanje putanje izvršavanja	Priprema odgovor pre nego što se pošalje klijentu. Ovaj metod menja odgovor kako bi osigurao da je u skladu sa RFC 2616. Većina izmena su zasnovane na zahtevu koji je povezan sa ovim zahtevom.	0.0
153050	PHP	50	PHPOffice_PHPWord_TemplateProcessorTest_1026	konverzija json u xml datoteku	Predložak se može sačuvati na privremenoj lokaciji	0.0
65813	PHP	13	PHPOffice_PHPExcel_PHPExcel_96	vreme tolerisanja za prijem na soketu	Konstruiši novi PHP eksel objekat sa jednom radnom sveskom.	0.0
48602	PHP	2	FriendsOfPHP_PHP-CS-Fixer_AbstractLinesBeforeNamespaceFixer_7636	red sa prioritetom	Ova apstraktna klasa popravljača je odgovorana da se broj linija koja predhodi deklaraciji prostora imena ograniči na određeni broj.	0.0
85850	PHP	50	Intervention_image_ImageServiceProviderLaravelRecent_516	konverzija json u xml datoteku	Butstrapuje doga?aje aplikacije	0.0
20808	PHP	8	nikic_PHP-Parser_Comment_52	postavljanje radnog direktorijuma	Vraća reformatiran tekst komentara. Reformatiran ovde znači da pokušavamo da očistimo razmake ne početku redova. Ovo je neophodno jer primamo koemntare bez pratećih razmaka na prvoj liniji ali sa pratećim razmacima na scim narednim linijama.	0.0
33951	PHP	51	src_Clusterers_FuzzyCMeans_766	kako nasumično izabrati broj	Da li je učenik obučen?	0.0
45245	PHP	45	CachetHQ_Cachet_2015_01_05_202609_CreateIncidentsTable_1182	inicijalizacija niza	Pokreni migraciju	0.0
88715	PHP	15	Intervention_image_ResponseCommand_558	pretvaranje decimalnog u heksadecimalni broj	 Pravi HTTP odgovor od date slike	0.0
126520	PHP	20	php-pm_php-pm_ProcessSlave_1637	zamena delova datoteke	Obrađuje preusmereni zahtev od mastera	0.0
102560	PHP	60	PrestaShop_PrestaShop_Address_775	prilagođeni http odgovor greške	 resetovanje stati?ke keš memorije (npr. u svrhu testiranja jedinice).	0.0
88552	PHP	52	Intervention_image_ResetCommand_616	normalna raspodela	Resetuje zadatu sliku u stanje rezervne kopije	0.0
38316	PHP	16	briannesbitt_Carbon_CarbonImmutable_5	izvoz podataka u excel	Kreiraj jako udaljen datum koji će da predstavlja kraj vremena.	0.0
33941	PHP	41	src_Clusterers_FuzzyCMeans_766	kreiraj kolačić	Da li je učenik obučen?	0.0
24640	PHP	40	swiftmailer_swiftmailer_AddressEncoder_1289	šifriraj url	Enkodira email adresu.	0.0
126718	PHP	18	symfony_http-foundation_FileBag_9727	pretvaranje json u csv	Pretvara otpremljene datoteke u UploadedFile instance 	0.0
48493	PHP	93	FriendsOfPHP_PHP-CS-Fixer_AbstractDoctrineAnnotationFixer_7624	čitanje elemenata iz html-a - <td>	Ispravlja anotacije doktrine u datom PHPDoc komentaru.	0.0
48085	PHP	85	DesignPatternsPHP_DesignPatternsPHP_Receiver_6405	kako proveriti da je checkbox štikliran	Omogući prijemniku da prikaže datum poruke.	0.0
139398	PHP	98	filp_whoops_Frame_7485	izlaz u html datoteku	Neserijalizuje podatke okvira, istovremeno zadržavajući sve postojeće podatke komentara	0.0
106804	PHP	4	Sylius_Sylius_LaminasPriorityQueueStub_1191	sortiranje string liste	Izvla?enje unutrašnjeg ?vor iz unutrašnjeg reda i prosejavanje	0.0
116175	PHP	75	briannesbitt_Carbon_CarbonInterval_236	kako rekurzivno raspakovati zip datoteku	Proverava da li je makro registrovan. 	0.0
117183	PHP	83	briannesbitt_Carbon_CarbonInterval_264	sve permutacije liste	 Određuje da li je instanca veća (duža) ili jednaka drugoj	0.0
126506	PHP	6	php-pm_php-pm_ProcessSlave_1637	postgresql konekcija	Obrađuje preusmereni zahtev od mastera	0.0
30089	PHP	89	thephpleague_csv_EmptyEscapeParser_525	kako pročitati sadržaj iz .gz zapakovanog fajla	Filtrira dostavljeni dokument.	0.0
54772	PHP	72	Intervention_image_Color_565	izvlačenje podataka iz sadržaja html koda	Inicijalizuj objekat boje iz datog niza.	0.0
31973	PHP	73	ircmaxell_RandomLib_AbstractMcryptMixer_625	toplotna mapa iz 3d koordinata	Dekriptuje blok koristeći dostavljeni ključ.	0.0
115310	PHP	10	briannesbitt_Carbon_CarbonInterval_219	binomna raspodela	Prikazuje trenutnu konfiguraciju za mikrosekunde u sekundi.	0.0
141586	PHP	86	symfony_http-foundation_JsonResponse_8807	pretvoriti uint8 niz u sliku	Odgovor predstavlja HTTP odgovor u JSON formatu. Imajte na umu da ova klasa ne prisiljava vraćeni JSON sadržaj da bude objekat. Međutim, preporučuje se da vratite objekat jer se on štiti od XSSSI i JSON-JavaScript hakovanja	0.0
29363	PHP	63	thephpleague_csv_TabularDataReader_480	sakrij atribute datoteke	Vraća tabelarne zapise kao iterator. Svaki zapis je reprezentovan kao jednostavan niz koji sadrži stringove ili null vrednosti. Ako CSV dokument ima zapis zaglavlje, onda se svaki zapis kombinuje sa zapisom zaglavlja i zapis zaglavlja se izbacuje iz iteratora. Ako CSV dokument nije konzistentan, nedostajuća polja se dopunjuju pomoću null vrednosti, dok se polja koja su višak sklanjaju iz vraćenog objekta.	0.0
88016	PHP	16	Intervention_image_PolygonShape_626	izvoz podataka u excel	 Kreira novu instancu poligona	0.0
31713	PHP	13	ThingEngineer_PHP-MySQLi-Database-Class_dbObject_609	vreme tolerisanja za prijem na soketu	Pretvara podatke objekta u JSON string.	0.0
56206	PHP	6	Intervention_image_Constraint_477	postgresql konekcija	Ispravi argument trenutnim ograničenjem.	0.0
144825	PHP	25	swiftmailer_swiftmailer_IdenticalBinaryConstraint_2134	parsiranje binarne datoteke u prilagođenu klasu	Binarno sigurno poređenje nizova	2.0
81949	PHP	49	Intervention_image_ContrastCommand_597	pretvaranje html stranice u pdf	 Menja kontrast slike	0.0
77379	PHP	79	FriendsOfPHP_PHP-CS-Fixer_AbstractPhpdocTypesFixer_8572	dohvati opis http statusnog koda	 Popravlja tipove na datoj liniji. Moramo biti ekstra oprezni da ne izmenimo delove reči. Ovim će se fino rukovati u pozadini za nas od strane anotacione klase. 	0.0
121664	PHP	64	woocommerce_woocommerce_class-wc-ajax_1747	sortiraj više nizova na osnovu redosleda drugih sortiranih nizova	Grupna akcija - postavljanje niskog iznosa zaliha.	0.0
69644	PHP	44	PHPOffice_PHPWord_TemplateProcessor_948	kako štiklirati checkbox	Izbriši tekstualni blok.	0.0
146683	PHP	83	markrogoyski_math-php_LeastSquares_3612	sve permutacije liste	SStot - Ukupni kvadrati sume \ n \ n zbroj kvadratnih razlika \ n svakog posmatranja od ukupne srednje vrednosti za sva posmatranja. \ N https://en.wikipedia.org/wiki/Total_sum_of_squares\n\n Za jednostavnu linearnu regresiju\n SStot = âˆ‘(yáµ¢ - È³)Â²\n\n Za regresiju kroz tečku\n SStot = âˆ‘yáµ¢Â²\n\n 	0.0
65503	PHP	3	PHPOffice_PHPExcel_PHPExcel_116	pretvaranje string u datum	Implementacija funkcije za duboko kopiranje objekata.	0.0
63386	PHP	86	PHPOffice_PHPExcel_Calculation_142	pretvoriti uint8 niz u sliku	Postavi povratni tip za niz.	0.0
78517	PHP	17	Intervention_image_AbstractDecoder_430	dijagram rasejanja	  Odlu?uje da li je trenutni izvor podataka binarni podatak	0.0
81518	PHP	18	Intervention_image_Color_641	pretvaranje json u csv	Izra?unava RGA celobrojnu alfa vrednost kao vrednost sa pokretnim zarezom	0.0
118937	PHP	37	briannesbitt_Carbon_CarbonPeriod_350	parsiranje json datoteke	Rukovanje promenom parametara. 	0.0
103045	PHP	45	PrestaShop_PrestaShop_Address_783	inicijalizacija niza	Vra?a državu ove adrese.	0.0
133823	PHP	23	walkor_Workerman_AsyncUdpConnection_7782	html šifrovan string	Asinhrona Tcp konekcija	0.0
35538	PHP	38	src_Regressors_KNNRegressor_944	dohvati trenutnu vrednost posmatrača	KNN regresor. Verzija algoritma K najbližih suseda koja koristi prosek (srednju vrednost) ishoda predviđanja pogodnih za regresione probleme.	0.0
129601	PHP	1	filp_whoops_FrameCollection_8407	pretvaranje int u string	Izlaže tečan interfejs koji se bavi uređenom listom stack-trace frejmova	0.0
61730	PHP	30	Intervention_image_ResetCommand_682	odprema json datoteke pomoću HttpClient POST zahteva	Resetuj sliku na njeno predhodno sačuvano stanje.	0.0
51872	PHP	72	Intervention_image_AbstractDecoder_436	izvlačenje podataka iz sadržaja html koda	Transofmiši objekat dekodera u string izvorni podatak.	0.0
64024	PHP	24	PHPOffice_PHPExcel_Calculation_158	određivanje proteklog vremena korišćenjem časovnika	Formatiraj detalje I tip operanta za prikazivanje.u logu (zavisi od tipa operanta).	0.0
108557	PHP	57	barryvdh_laravel-debugbar_LumenServiceProvider_123	pronađi int unutar stringa	Registruje Debugbar Middleware	0.0
68824	PHP	24	PHPOffice_PHPWord_Settings_906	određivanje proteklog vremena korišćenjem časovnika	Identifikuj spoljnu biblioteku koja će se koristiti za renderovanje pdf datoteka.	0.0
50994	PHP	94	Intervention_image_AbstractDecoder_426	oduzimanje medijana iz svake kolone	Odredi da li je trenutan podatak Simfonijski UploadFile komponenta.	0.0
80276	PHP	76	Intervention_image_CircleCommand_549	podvuci tekst u label vidžetu	 Crta krug koji je centriran na datoj slici	0.0
132372	PHP	72	PrestaShop_PrestaShop_Address_780	izvlačenje podataka iz sadržaja html koda	Proverite da li je država aktivna za datu adresu	0.0
146052	PHP	52	pagekit_pagekit_ExtensionTranslateCommand_894	normalna raspodela	Piše datoteku prevoda za datu ekstenziju	0.0
35906	PHP	6	src_Regressors_Ridge_992	postgresql konekcija	Grebeno regularizovani linearni model zasnovan na metodi najmanjih kvadrata. Osim regularizacije isti kao običan linearni model.	0.0
53793	PHP	93	Intervention_image_AbstractFont_472	čitanje elemenata iz html-a - <td>	Izbroji linije teksta za ispisivanje.	0.0
11632	PHP	32	magento_magento2_Archive_2849	pretvaranje string u broj	Proverava da li je Fajl TAR.	0.0
2932	PHP	32	PHPOffice_PHPExcel_Cell_192	pretvaranje string u broj	Prevedi u string.	0.0
44129	PHP	29	BookStackApp_BookStack_Activity_735	dohvatanje putanje izvršavanja	Dohvatanje korisnika koji se odnosi na dati aktiviti.	0.0
99785	PHP	85	PHPOffice_PHPWord_StyleTest_1021	kako proveriti da je checkbox štikliran	 Testna klasa za PhpOffice	0.0
62834	PHP	34	PHPOffice_PHPExcel_Autoloader_126	nepromenjivi (readonly) niz	Registruj Autoloadersa sa SPL-om.	0.0
42303	PHP	3	PrestaShop_PrestaShop_Address_774	pretvaranje string u datum	Klasa AddressCore	0.0
48589	PHP	89	FriendsOfPHP_PHP-CS-Fixer_AbstractLinesBeforeNamespaceFixer_6607	kako pročitati sadržaj iz .gz zapakovanog fajla	Osiguraj da je # prelamanje linije koji predhodi prefiksu prostora imena u datom opsegu.  	0.0
87375	PHP	75	Intervention_image_InsertCommand_673	kako rekurzivno raspakovati zip datoteku	Insertuje neku drugu sliku u datu sliku	0.0
137442	PHP	42	composer_composer_Cache_2474	kako isprazniti niz	Čita/piše u fajl sistem keš memoriju	0.0
54008	PHP	8	Intervention_image_Argument_546	postavljanje radnog direktorijuma	Obezbedi da argument funkcije mora biti manji od maksimalne zadate vrednost.	0.0
75413	PHP	13	CachetHQ_Cachet_GeneralTest_1217	vreme tolerisanja za prijem na soketu	 Ovo je uopštena testna klasa. 	0.0
27663	PHP	63	thephpleague_csv_CharsetConverter_260	sakrij atribute datoteke	Pretvara csv strukturu kolekcija u utf-8	0.0
295	PHP	95	BookStackApp_BookStack_CommentRepo_754	uklanjanja zaglavlja prilikom spajanja nekoliko datoteka	Obriši komentar iz sistema.	0.0
48103	PHP	3	DesignPatternsPHP_DesignPatternsPHP_Receiver_6679	pretvaranje string u datum	Onemogući prijemniku da prikaže datum poruke.	0.0
68041	PHP	41	PHPOffice_PHPWord_PhpWord_881	kreiraj kolačić	Kreiraj novu instancu medija. Kolekcija se kreira dinamički.	0.0
12907	PHP	7	markrogoyski_math-php_Average_3465	konfuziona matrica	Napravi izveštaj za sve proseke liste brojeva. Uključuje srednju vrednost, harmonijsku sredinu, kvadratnu sredinu, kontraharmonijsku sredinu, trimijansku sredinu i inverznu kvadratnu sredinu.	0.0
102380	PHP	80	PrestaShop_PrestaShop_AddressFormat_803	nasumično izvuci x stavki iz liste	Vra?a niz podataka koji sadrži ure?ena, formatedValue i polja objekta.	0.0
34445	PHP	45	src_Clusterers_FuzzyCMeans_773	inicijalizacija niza	Proceni združene verovatnoće za svaki mogući rezultat.	0.0
53363	PHP	63	Intervention_image_AbstractFont_467	sakrij atribute datoteke	Postavi vertikalno poravnanje teksta.	0.0
10870	PHP	70	jorgecasas_php-ml_PCA_914	štampanje rezimea modela	Uzima podatke i vraća njihovu niže dimenzionalnu verzija sa učanjem ukupne varijanse ili broja odlika. Podaci su nxm matrica a vraćena matrica je nxk matrica gde je k <= m.	0.0
46160	PHP	60	CachetHQ_Cachet_TestListener_1205	prilagođeni http odgovor greške	Dodaj riskantan test.	0.0
44131	PHP	31	BookStackApp_BookStack_Activity_735	dohvatanje unutrašnjeg svojstva html taga	Dohvatanje korisnika koji se odnosi na dati aktiviti.	0.0
58811	PHP	11	Intervention_image_Font_589	aes šifrovanje	Filter funkcija za dohvatanje interne celobrojne vrednosti fonta.	0.0
10682	PHP	82	jorgecasas_php-ml_Matrix_964	pretvoriti utc vreme u epohu	Oduzimanje druge matrice od ove po elementima.	0.0
149982	PHP	82	mockery_mockery_Expectation_468	pretvoriti utc vreme u epohu	Postavite povratnu vrednost ili sekvencijalni red povratnih vrednosti	0.0
74803	PHP	3	CachetHQ_Cachet_AbstractTestCase_1195	pretvaranje string u datum	 Podešavanje potrebne konfiguracije za pokretanje testova. 	0.0
22054	PHP	54	phacility_phabricator_class.phpmailer-lite_544	hashset za određivanje broja različitih elemenata	Proverava da li string sadrži višebajtske karaktere	0.0
147612	PHP	12	getgrav_grav_Debugger_1998	linearna regresija	Dodaje debager u Grav Assets	0.0
130824	PHP	24	markrogoyski_math-php_Matrix_2631	određivanje proteklog vremena korišćenjem časovnika	Vraća elemente na dijagonali kvadratne matrice kao niz	0.0
41688	PHP	88	PrestaShop_PrestaShop_Access_762	parsiranje argumenata komandne linije	Da li je pravo pristupa dodeljeno datom objektu uloge.	0.0
118175	PHP	75	briannesbitt_Carbon_CarbonPeriod_289	kako rekurzivno raspakovati zip datoteku	 Proveri da li atribut postoji u objektu.	0.0
96210	PHP	10	PHPOffice_PHPWord_CollectionTest_1048	binomna raspodela	Testna kolekcija	0.0
71419	PHP	19	PrestaShop_PrestaShop_AddressFormat_796	lepo ispiši json	Za dato ime polja vrati naziv tab sekcije u kojem se pojavljuje.	0.0
139419	PHP	19	filp_whoops_FrameCollection_7120	lepo ispiši json	Dobiva unutrašnji deo traga steka koji nije isti kao onaj spoljnog izuzetka	0.0
80646	PHP	46	Intervention_image_Color_571	kako obrnuti string	 Izra?unava RGB(A) u formatu stringa trenutne instance boje	0.0
146849	PHP	49	matomo-org_matomo_Archive_54	pretvaranje html stranice u pdf	Dobija ID-ove arhiva za koje tražimo i skladišti ih u $this->archives. Ova funkcija će pokrenuti postupak arhiviranja za svaki period/site/plugin ako metrike/izveštaji nisu već izračunate/arhivirane	0.0
60531	PHP	31	Intervention_image_InterlaceCommand_674	dohvatanje unutrašnjeg svojstva html taga	Uključi isprepletan mod šifriranja.	0.0
125439	PHP	39	symfony_http-foundation_UploadedFile_9948	dohvati naziv za vrednost enumerisanog tipa podatka	Vraća maksimalnu veličinu učitane datoteke kako je konfigurisana u php.ini fajlu	0.0
123861	PHP	61	yiisoft_yii2_ReleaseController_975	kako odrediti da li je string valida reč	Prikazuje informacije o trenutnom frejmvorku i proširenim verzijama.	0.0
33691	PHP	91	denissimon_prediction-builder_PredictionBuilder_750	otpakovanje podataka iz tekstualne datoteke	Pravi linearni model koji odgovara podacima. Rezultujuća jednačina ima formu h(x)=a+bx.	0.0
89122	PHP	22	Intervention_image_SharpenCommand_621	povezivanje na sql server	Izoštrava sliku	0.0
12405	PHP	5	markrogoyski_math-php_ArbitraryInteger_2908	čuvanje liste u datoteku	Množenje. Vrati rezultat množenja dva ArbitratyIntegera.	0.0
29842	PHP	42	thephpleague_csv_XMLConverter_515	kako isprazniti niz	Filtrira XML element po nazivu.	0.0
154616	PHP	16	symfony_debug_ExceptionHandler_1742	izvoz podataka u excel	ExceptionHandler pretvara izuzetak u objekat Response. U režimu otklanjanja grešaka uglavnom je korisno zameniti podrazumevani PHP/XSDebug izlaz nečim lepšim i korisnijim. Kako se ova klasa uglavnom koristi tokom pokretanja kernela, gde još uvek ništa nije dostupno, sadržaj odgovora je uvek HTML	0.0
962	PHP	62	Intervention_image_AbstractColor_403	zamena http entiteta	Inicijalizuje objekat boje od celog broja.	0.0
111006	PHP	6	bobthecow_psysh_Configuration_1502	postgresql konekcija	Vra?a naziv datoteke pogodan za FIFO cev $type za proces $pid. Cev će biti kreirana unutar trenutnog privremenog direktorijuma.	0.0
19498	PHP	98	matomo-org_matomo_Access_46	izlaz u html datoteku	Vraća tačno ukoliko je koristnik prijavljen	0.0
132288	PHP	88	PrestaShop_PrestaShop_Address_783	parsiranje argumenata komandne linije	Dohvata državu i adresu udržavi	0.0
66220	PHP	20	PHPOffice_PHPWord_FootnotePropertiesTest_1050	zamena delova datoteke	Testiraj postavljanje parametara style sa normalnim vrednostima.	0.0
147904	PHP	4	owncloud_core_AppConfig_1354	sortiranje string liste	Postavlja vrednost. Ako ključ nije postojao pre nego što će biti stvoren	0.0
111136	PHP	36	bobthecow_psysh_Configuration_1513	mapa u json	Proverava da li da koristi Pcntl. Ako `setUsePcntl` nije postavljeno na talno, ali Pcntl zapravo nije dostupan, ovo će uvek vratiti tačno.	0.0
33201	PHP	1	ircmaxell_RandomLib_UniqID_710	pretvaranje int u string	UniqID izvor nasumičnih brojeva. Koristi unutrašnju uniqid() funkciju da generiše slabe nasumične brojeve.	0.0
110673	PHP	73	bobthecow_psysh_Configuration_1491	toplotna mapa iz 3d koordinata	Postavlja lokaciju direktorijuma podataka ljuske.	0.0
46632	PHP	32	CachetHQ_Cachet_UpdateComponentGroupCommand_1171	pretvaranje string u broj	Kreiraj instancu naredbe za dodavanje grupe komponenata.	0.0
152411	PHP	11	twigphp_Twig_NodeTraverser_10135	aes šifrovanje	Prelazi čvor i poziva registrovane posetioce	0.0
88151	PHP	51	Intervention_image_PolygonShape_691	kako nasumično izabrati broj	 Kreira novu instancu poligona	0.0
54450	PHP	50	Intervention_image_ChecksumCommand_548	konverzija json u xml datoteku	Proračunaj kontrolnu sumu date slike.	0.0
147298	PHP	98	firefly-iii_firefly-iii_User_743	izlaz u html datoteku	Klasa korisnik (User)	0.0
137318	PHP	18	symfony_http-foundation_Response_9885	pretvaranje json u csv	Vraća zaglavlje datuma kao instancu DateTime	0.0
37496	PHP	96	Sylius_Sylius_LaminasPriorityQueueStub_453	parsiranje query stringa u url-u	Proveri da li je red prazan.	0.0
36510	PHP	10	briannesbitt_Carbon_CarbonTimeZone_361	binomna raspodela	Konvertuj ukupan broj minuta u string pomeraj vremenske zone.	0.0
30759	PHP	59	ThingEngineer_PHP-MySQLi-Database-Class_MysqliDb_557	regex ne razlikuje velika i mala slova	Zaključava tabelu za upis i ispis.	0.0
50212	PHP	12	Intervention_image_AbstractCommand_539	linearna regresija	Odredi da li trenutna instanca komande ima izlazne podatke.	0.0
36683	PHP	83	dompdf_dompdf_Helpers_613	sve permutacije liste	Pretvori decimalane u rimske brojeve.	0.0
115967	PHP	67	briannesbitt_Carbon_CarbonInterval_232	baferisano čitanje teksta čitačem fajlova	 Omogući da se podesi da sedmice i dani budu kumulativni. 	0.0
133065	PHP	65	markrogoyski_math-php_WeightedLinear_3603	levenshteinova slicnost stringova	Ponderisana linearna regresija - metoda najmanjih kvadrata. Model sa jednom promenljivom objašnjenja. Uklapa se prava linija kroz skup od n tačaka na takav način da zbir kvadratnih reziduala modela (tj. , vertikalne udaljenosti između tačaka skupa podataka i ugrađene prave) bude što je moguće manji	0.0
30818	PHP	18	ThingEngineer_PHP-MySQLi-Database-Class_MysqliDb_558	pretvaranje json u csv	Otključava sve tabele u bazi.	0.0
113130	PHP	30	botman_botman_BotMan_1275	odprema json datoteke pomoću HttpClient POST zahteva	Osluškiva? za zvu?ne fajlove.	0.0
30744	PHP	44	ThingEngineer_PHP-MySQLi-Database-Class_MysqliDb_557	kako štiklirati checkbox	Zaključava tabelu za upis i ispis.	0.0
141807	PHP	7	firefly-iii_firefly-iii_breadcrumbs_832	konfuziona matrica	Odseče sredinu od stringa kada je veoma dugačka	0.0
96611	PHP	11	PHPOffice_PHPWord_MediaTest_986	aes šifrovanje	Vra?a elemente podnožja medija	0.0
89113	PHP	13	Intervention_image_SharpenCommand_621	vreme tolerisanja za prijem na soketu	Izoštrava sliku	0.0
86765	PHP	65	Intervention_image_Image_492	levenshteinova slicnost stringova	 Proverava da li imenovana sigurnosna kopija postoji	0.0
52726	PHP	26	Intervention_image_AbstractFont_456	dohvatanje trenutne ip adrese	Proračunaj ivice kutije za podešavanja fonta.	0.0
34312	PHP	12	src_Clusterers_FuzzyCMeans_772	linearna regresija	Predvidi jedan uzorak i vrati rezultat.	0.0
154908	PHP	8	googleapis_google-api-php-client_Verify_671	postavljanje radnog direktorijuma	Omotač oko Google Access Tokena koji pruža pogodnosti	0.0
28548	PHP	48	thephpleague_csv_Reader_357	prekopiraj u klibord	Vraća zaglavlje kako bi se koristilo za iteraciju.	0.0
5757	PHP	57	composer_composer_Config_2510	pronađi int unutar stringa	Pretvara relativne putanje u apsolutne putanje bez realpath(). S obzirom da možda ne postoje svi direktorijumi realpath() ne sme da se pozove jer može da pukne.	0.0
147315	PHP	15	PrestaShop_PrestaShop_Address_786	pretvaranje decimalnog u heksadecimalni broj	Vraća ID adrese za dati ID dobavljača	0.0
104499	PHP	99	PrestaShop_PrestaShop_Attachment_819	kako efikasno pročitati .csv datoteku	 Pridružuje niz id_attachment $array proizvodu $id_product i uklanja eventualne prethodne asocijacije. 	0.0
